Num_threads, size, secs, AVG_already_solved, SD_already_solved, AVG_iterations, SD_iterations, thread_assigment_method
 13,       7000,  5.58960,   2394185.8462,    359974.4283,  27847203.3077,   1948923.3685, 5
 13,       7000,  5.68049,   2627299.4615,    549177.5883,  28879310.2308,   2111673.2445, 5
 13,       7000,  5.81772,   2465389.9231,    124378.9290,  29087046.3846,   1617070.3416, 5
 13,       7000,  5.55378,   2298807.9231,    387619.7258,  27676703.7692,   1966163.5461, 5
 14,       7000,  5.32596,   2191196.7143,    140050.5018,  25097216.4286,   1451097.5814, 5
 14,       7000,  5.36609,   2154248.8571,    304387.8353,  25092008.5714,   1703454.7529, 5
 14,       7000,  5.80938,   2328256.3571,    405908.4560,  26726758.5714,   1819748.6624, 5
 14,       7000,  5.63554,   2218280.5000,    381531.9749,  26099751.5000,   2255636.5855, 5
 14,       7000,  5.54065,   2443884.0714,    504151.6355,  26130660.1429,   1803122.0229, 5
 15,       7000,  5.25374,   2058243.2000,    244096.8793,  23209570.4000,   1075596.1052, 5
 15,       7000,  5.47416,   2292947.9333,    302764.7645,  24259084.7333,   2021597.8001, 5
 15,       7000,  5.94756,   2308714.9333,    377694.6426,  25597211.6000,   1142793.4976, 5
 15,       7000,  5.30533,   2188939.7333,    344575.8021,  23682265.0000,   1836057.2332, 5
 15,       7000,  5.32462,   2227170.2667,    410127.8597,  23635369.4667,   1422979.4403, 5
 16,       7000,  5.40135,   2079733.3750,    198087.8465,  22410345.9375,    594364.6741, 5
 16,       7000,  5.62884,   2167871.6875,    341205.1613,  22993779.6250,   1069416.9675, 5
 16,       7000,  5.50450,   2207963.1875,    329872.9718,  22913745.7500,   1011605.6885, 5
 16,       7000,  5.71565,   2194469.1875,    290478.6114,  23435730.5625,    763809.6983, 5
 16,       7000,  5.59537,   2106440.1875,    384194.2575,  22875026.1250,    795505.8034, 5
  1,       8000,  7.56666,         0.0000,         0.0000, 118700660.0000,         0.0000, 5
  1,       8000,  7.55548,         0.0000,         0.0000, 118681675.0000,         0.0000, 5
  1,       8000,  7.57912,         0.0000,         0.0000, 118753836.0000,         0.0000, 5
  1,       8000,  7.58728,         0.0000,         0.0000, 118761025.0000,         0.0000, 5
  1,       8000,  7.56431,         0.0000,         0.0000, 118784539.0000,         0.0000, 5
  2,       8000,  4.02944,    553123.5000,     78240.6582,  62207456.5000,   4065805.3020, 5
  2,       8000,  4.24498,   1287675.0000,     51253.9279,  65661320.5000,   2544486.2754, 5
  2,       8000,  4.42301,   1735464.5000,       548.0078,  68057493.5000,   2754057.1690, 5
  2,       8000,  5.40452,   4282574.0000,    284702.4033,  81014474.0000,   1548177.7705, 5
  2,       8000,  4.67114,   2361565.0000,     11279.7674,  71025456.0000,   2887716.6141, 5
  3,       8000,  4.96532,   5593129.0000,    810930.5154,  69662637.3333,   2693070.6418, 5
  3,       8000,  4.52257,   4536492.0000,   2509996.9046,  64097340.3333,   3950729.1295, 5
  3,       8000,  4.72187,   4956658.0000,   1306581.0303,  66309284.6667,   2562691.3978, 5
  3,       8000,  5.22022,   9056430.6667,   8204539.1425,  63953775.6667,  15547033.4926, 5
  3,       8000,  4.19853,   4131505.3333,   2058877.5309,  60517767.0000,   1385527.5362, 5
  4,       8000,  5.51063,   8015341.0000,   4113062.6362,  62295109.0000,   7691448.7586, 5
  4,       8000,  5.18461,   7487508.2500,    810557.9113,  67357640.2500,    580094.5112, 5
  4,       8000,  4.59895,   9520715.5000,   7070393.9625,  57505982.5000,   9512391.5594, 5
  4,       8000,  4.58468,   9909807.0000,   7081222.7596,  57441150.5000,   9295555.2180, 5
  4,       8000,  4.43047,  11374086.5000,  10927316.8260,  57296206.0000,   9524418.1482, 5
  5,       8000,  4.54474,  11062710.6000,   4211583.1373,  55899904.2000,   2987330.5526, 5
  5,       8000,  4.30429,   9997356.2000,   8050903.7942,  53672956.6000,   7055588.9394, 5
  5,       8000,  4.37653,  10533325.0000,   6153814.5987,  54935612.2000,   5395585.3012, 5
  5,       8000,  5.14912,  12160644.4000,   4920076.9831,  59053241.6000,   7288014.0156, 5
  5,       8000,  4.32834,  10280098.8000,   5609046.6937,  54235657.4000,   5652879.5795, 5
  6,       8000,  4.18095,  13662923.5000,   8169891.5751,  50569096.1667,   6404162.6487, 5
  6,       8000,  4.30500,  13577358.0000,   6874760.8032,  51649511.8333,   5104727.5468, 5
  6,       8000,  4.54527,  12326637.5000,   4982756.0718,  52971863.5000,   3796077.8723, 5
  6,       8000,  4.69540,  12635231.0000,   5073401.7190,  53898480.5000,   6230490.3830, 5
  6,       8000,  4.96589,  13754023.0000,   5990257.6784,  57003234.8333,   5033272.5358, 5
  7,       8000,  5.45254,  10747331.0000,   4843916.7989,  55053376.1429,  11162286.2147, 5
  7,       8000,  5.07417,  12312882.2857,   5634931.4024,  53177606.8571,   8537271.9321, 5
  7,       8000,  5.23568,  10999522.2857,   2940370.0816,  53589018.4286,   7789018.1269, 5
  7,       8000,  5.44896,  11767952.4286,   3161681.7898,  55176278.4286,   4393968.2149, 5
  7,       8000,  5.61815,   8355314.5714,   3495892.1130,  54024667.7143,  11096571.8117, 5
  8,       8000,  7.99958,   4611842.3750,   1313710.6037,  62810269.3750,   3057297.3079, 5
  8,       8000,  7.04162,   3929562.8750,    885863.2533,  57058791.5000,   2052419.0192, 5
  8,       8000,  6.84326,   4469976.3750,    552716.6609,  56915109.1250,   1365168.6445, 5
  8,       8000,  7.15675,   4998000.5000,   1425767.1623,  58511075.0000,   3175295.7179, 5
  8,       8000,  7.24475,   4796532.3750,   1321197.6821,  58692379.3750,   2520457.3746, 5
  9,       8000,  6.89076,   3662931.8889,    766928.5159,  49407409.8889,   3085325.6300, 5
  9,       8000,  6.79326,   4190531.0000,   1034911.1692,  49894714.6667,   2602132.5761, 5
  9,       8000,  6.75980,   3889922.5556,    820778.1209,  49198567.5556,   2978129.7929, 5
  9,       8000,  6.93699,   4118149.6667,    794571.2574,  50566247.4444,   4159234.2226, 5
  9,       8000,  6.80961,   3886891.1111,    299529.3891,  49901362.7778,   3453558.9080, 5
 10,       8000,  7.20262,   4046727.9000,    830760.7656,  47202150.5000,   3453210.4204, 5
 10,       8000,  6.92340,   3567775.7000,    306281.2459,  45485735.5000,   2319280.1464, 5
 10,       8000,  7.12239,   3940682.6000,    818980.6213,  46940929.0000,   2333325.6029, 5
 10,       8000,  7.00281,   3622712.2000,    398551.6289,  45716465.0000,   3362356.4514, 5
 10,       8000,  6.77706,   3378986.1000,    321986.5286,  44690552.8000,   1336518.6760, 5
 11,       8000,  6.82935,   3230078.0909,    196618.3758,  40978695.3636,   2514006.1139, 5
 11,       8000,  7.12913,   3737889.9091,    895050.3550,  42347805.3636,   2748028.4004, 5
 11,       8000,  7.27400,   3500176.7273,    272988.4142,  43273429.7273,   2668197.9009, 5
 11,       8000,  6.63088,   3243482.3636,    293962.0805,  40358313.2727,   1964172.7352, 5
 11,       8000,  7.32665,   3873108.3636,    969259.6498,  43678658.5455,   3093894.3232, 5
 12,       8000,  6.85324,   3282837.9167,    734551.4689,  37834086.1667,   1718568.6011, 5
 12,       8000,  7.13110,   3205507.0833,    744578.4813,  38590332.5000,   1516846.3829, 5
 12,       8000,  6.92393,   2947838.6667,    489892.6121,  37634327.8333,   1613853.3601, 5
 12,       8000,  7.24267,   3518937.4167,    539320.2432,  39978791.1667,   1790116.8874, 5
 12,       8000,  6.92469,   3094068.4167,    325709.9981,  37772967.1667,   2224001.2063, 5
 13,       8000,  6.93697,   3058527.8462,    374728.7141,  35565121.0769,   1826169.2500, 5
 13,       8000,  7.06932,   3198607.5385,    613860.8472,  35946997.1538,   2716157.6952, 5
 13,       8000,  6.78431,   2866608.3077,    248661.2815,  34603931.4615,   1751565.4358, 5
 13,       8000,  6.78452,   3072482.6154,    501260.6053,  34705812.4615,   1883031.5644, 5
 13,       8000,  6.88641,   3096861.0769,    595186.7807,  35185115.3846,   1566819.5281, 5
 14,       8000,  6.84528,   2966276.6429,    590376.6395,  32637372.3571,   1319230.1510, 5
 14,       8000,  7.24992,   3245168.2143,    769922.2024,  34149631.2143,   2133006.0200, 5
 14,       8000,  7.62900,   3078987.3571,    555376.2594,  35115494.2143,   2698857.4060, 5
 14,       8000,  6.91501,   2968352.6429,    405499.8455,  32905170.2143,   1979882.7388, 5
 14,       8000,  7.09495,   2880590.0000,    368027.9872,  33155736.1429,   2207063.1921, 5
 15,       8000,  7.15664,   2995536.3333,    397139.9226,  31963562.2667,   3473730.8529, 5
 15,       8000,  7.00518,   2865910.7333,    358408.2069,  31183756.0667,   1552808.6841, 5
 15,       8000,  6.84571,   2731859.6000,    224227.1187,  30402074.8667,    998697.6009, 5
 15,       8000,  7.97350,   3144749.9333,    503467.2802,  34306049.1333,   1928251.1124, 5
 15,       8000,  7.22126,   2846870.0667,    360795.2298,  31562918.9333,   1492583.9814, 5
 16,       8000,  7.35773,   2875888.6875,    439243.7960,  30452675.1875,    875630.3019, 5
 16,       8000,  7.06188,   2627036.2500,    334418.9919,  29080895.3125,    722485.4459, 5
 16,       8000,  6.94196,   2662489.4375,    302238.4941,  28938321.1250,    681074.6093, 5
 16,       8000,  7.37100,   3097563.0625,    516472.7885,  30783689.1875,   1588714.1222, 5
 16,       8000,  7.00941,   2552959.3750,    170543.7276,  29102441.9375,    381372.1941, 5
  1,       9000,  9.59416,         0.0000,         0.0000, 150115232.0000,         0.0000, 5
  1,       9000,  9.58115,         0.0000,         0.0000, 150227076.0000,         0.0000, 5
  1,       9000,  9.59427,         0.0000,         0.0000, 150156119.0000,         0.0000, 5
  1,       9000,  9.61097,         0.0000,         0.0000, 150173059.0000,         0.0000, 5
  1,       9000,  9.57875,         0.0000,         0.0000, 150284250.0000,         0.0000, 5
  2,       9000,  6.40890,   4078898.5000,    552972.3521,  96697360.5000,   1284174.5040, 5
  2,       9000,  7.03279,   5436677.5000,    759960.8918, 104660599.5000,   1135512.3743, 5
  2,       9000,  7.54177,   6938000.0000,    343393.6804, 111195800.0000,   1373509.6676, 5
  2,       9000,  6.22148,   3482748.5000,    571061.5578,  93627220.5000,   1708763.8418, 5
  2,       9000,  7.73053,   7471662.0000,    980625.5836, 114324173.0000,    338492.0162, 5
  3,       9000,  5.26449,   5046524.0000,   3233237.6634,  75406778.3333,   1757581.5227, 5
  3,       9000,  6.16826,   6733953.0000,   2921153.3879,  87010982.0000,   4440670.2013, 5
  3,       9000,  5.96375,   6379712.0000,   2215942.2506,  84244445.0000,   2069426.8518, 5
  3,       9000,  5.30784,   4903388.3333,   2351926.1757,  75729076.3333,   3302458.0632, 5
  3,       9000,  6.20613,  11981710.6667,  10187651.2856,  75145855.6667,  14600506.2501, 5
  4,       9000,  7.97022,   3543428.0000,   2027006.0743,  73965229.2500,    858107.1872, 5
  4,       9000,  6.73573,  13819310.7500,   7572077.3934,  85919443.5000,   7354688.9171, 5
  4,       9000,  6.05107,   9249283.2500,   1843644.7663,  80433388.2500,   3131063.6447, 5
  4,       9000,  5.14921,  13521741.2500,  14392226.2932,  67302529.2500,  10637927.1302, 5
  4,       9000,  6.62437,  14023653.0000,   8812985.6630,  82161708.0000,  12124270.9220, 5
  5,       9000,  6.38272,  14762296.2000,   4325439.1424,  70510431.6000,   8518744.0143, 5
  5,       9000,  6.07786,  11882249.2000,   6754941.9040,  69966896.8000,  12836618.9234, 5
  5,       9000,  6.06080,  14826367.4000,   9408310.7486,  73980394.0000,   8034901.0487, 5
  5,       9000,  6.90150,  14699344.2000,   6753873.3381,  75891569.0000,   9984174.3518, 5
  5,       9000,  6.61022,  15099368.0000,   2788706.0794,  73269330.2000,   6939158.9495, 5
  6,       9000,  5.89046,  16944113.0000,   5379893.8346,  68557872.8333,   4569424.7707, 5
  6,       9000,  5.67990,  15248711.0000,   6222691.5194,  65495545.3333,   5999759.5585, 5
  6,       9000,  5.73320,  16715410.5000,   7389515.2130,  65934683.1667,   5900854.8746, 5
  6,       9000,  5.78676,  17485095.0000,   8937187.1013,  67517187.3333,   6387029.9179, 5
  6,       9000,  5.47396,  17189584.5000,   6903251.4698,  65155488.0000,   5617440.2751, 5
  7,       9000,  7.08560,  15348591.2857,   4269008.8419,  71377701.8571,   6452423.5248, 5
  7,       9000,  6.87128,  15078814.5714,   3505273.1378,  69929298.8571,   5675145.9428, 5
  7,       9000,  6.85422,  16022171.4286,   4097602.7914,  70623848.2857,   5864778.1251, 5
  7,       9000,  6.46698,  16052985.2857,   4327602.2669,  67352959.1429,   6606033.1331, 5
  7,       9000,  7.00921,  15029898.8571,   4859723.4822,  70743844.1429,   7605890.5699, 5
  8,       9000,  8.84503,   4954720.8750,   1079747.9580,  70836141.7500,   2958966.1069, 5
  8,       9000,  8.91663,   5954078.7500,   1251943.4062,  73105858.6250,   2849908.4989, 5
  8,       9000,  9.75699,   5781887.7500,   1106738.5603,  77864196.2500,   2494896.3504, 5
  8,       9000, 10.34352,   5832395.1250,   1167881.3998,  82345767.2500,   2573776.3899, 5
  8,       9000,  9.07775,   6118083.3750,   1569270.6460,  74134107.3750,   3560369.0950, 5
  9,       9000,  8.73026,   4566328.8889,    585213.2442,  62598051.2222,   2540725.3665, 5
  9,       9000,  8.74250,   4544127.4444,   1069934.8099,  62451899.4444,   4424766.0185, 5
  9,       9000,  8.97168,   4914271.3333,   1232047.2430,  63789444.2222,   4570819.5965, 5
  9,       9000,  8.51788,   4954570.3333,    823961.8978,  62436782.4444,   3198618.8086, 5
  9,       9000,  8.61820,   5014426.7778,   1062039.0110,  63151203.0000,   3497135.7567, 5
 10,       9000,  8.64162,   4196440.0000,    502650.5524,  56290984.7000,   3000516.4329, 5
 10,       9000,  8.94860,   4903724.4000,    848796.7425,  58839008.5000,   2411484.9119, 5
 10,       9000,  8.90061,   4365091.1000,    719642.9903,  57590263.8000,   3120414.7809, 5
 10,       9000,  8.98935,   4961076.7000,   1026334.6367,  59135742.5000,   2051844.5481, 5
 10,       9000,  9.91907,   5689720.0000,   1254565.3045,  64308896.6000,   3928964.1067, 5
 11,       9000,  9.04594,   4262681.0909,    428138.7918,  53791681.3636,   2807150.9007, 5
 11,       9000,  8.70250,   4061454.0909,    560585.5526,  51760237.5455,   2264089.7788, 5
 11,       9000,  9.02334,   4838119.4545,   1367140.1463,  53940360.6364,   3956384.2237, 5
 11,       9000,  9.30288,   4361082.5455,    636068.9082,  54469468.2727,   2249865.0452, 5
 11,       9000,  9.38536,   4983739.5455,    971636.7165,  55784978.0909,   4373194.8324, 5
 12,       9000,  8.67608,   3951608.3333,    716817.1367,  47658081.0833,   2205994.6753, 5
 12,       9000,  8.90724,   3979593.1667,    760367.2708,  48136608.5000,   2317334.6840, 5
 12,       9000,  8.55631,   3849542.3333,    352681.5363,  47128838.7500,   1355776.8307, 5
 12,       9000,  9.33573,   4095036.1667,    544514.7096,  50610886.3333,   2192516.4672, 5
 12,       9000,  9.69702,   4776373.3333,   1054959.7641,  52734186.0833,   3045413.2375, 5
 13,       9000,  8.92968,   4035173.3077,    444438.6349,  45590430.1538,   2171843.0755, 5
 13,       9000,  9.73621,   4151112.6154,    439678.6710,  48445768.3846,   2728510.3149, 5
 13,       9000,  9.26321,   4332945.3077,    679632.3465,  47081229.5385,   3013415.7716, 5
 13,       9000,  8.71323,   4005431.5385,    731688.7579,  44610614.0769,   3277427.8563, 5
 13,       9000,  8.86286,   3679827.6923,    394814.5182,  44592967.2308,   1958433.5442, 5
 14,       9000,  9.29060,   3692060.7857,    602411.5597,  42962225.0714,   2425550.8594, 5
 14,       9000,  9.18931,   4095091.0000,    668954.7162,  43480390.2857,   1894383.8890, 5
 14,       9000,  9.86807,   3888587.6429,    524678.5806,  45289093.0714,   2477084.2024, 5
 14,       9000,  8.98271,   3628688.2857,    554312.2065,  41960698.3571,   1786285.8848, 5
 14,       9000,  9.11270,   4124319.5000,    724488.3223,  43171238.3571,   1699850.3193, 5
 15,       9000,  8.61096,   3413475.9333,    293532.3098,  38298648.0667,   1643335.2005, 5
 15,       9000,  9.72536,   3813922.0667,    554941.1871,  42002061.0000,   2145268.9887, 5
 15,       9000,  8.84892,   3431134.2667,    249632.3382,  38957694.0000,   2066982.6285, 5
 15,       9000, 10.08182,   4278715.2667,    525782.3346,  44124380.6667,   1902472.1744, 5
 15,       9000,  9.34663,   3997424.0000,    870589.6797,  41122871.8667,   2099247.0435, 5
 16,       9000,  9.21885,   3455741.2500,    482658.7138,  38103087.6875,    834029.9447, 5
 16,       9000,  8.96400,   3693535.0000,    710319.7992,  37131243.6250,   1383948.7369, 5
 16,       9000,  9.40142,   3559788.5000,    553774.3131,  38436788.2500,   1560317.5594, 5
 16,       9000,  8.84980,   3573029.4375,    535076.3263,  36869855.7500,    993931.0555, 5
 16,       9000,  9.96494,   3737664.6875,    427935.0132,  40454254.2500,   1435836.2830, 5
  1,      10000, 11.94090,         0.0000,         0.0000, 186502049.0000,         0.0000, 5
  1,      10000, 11.95151,         0.0000,         0.0000, 186379708.0000,         0.0000, 5
  1,      10000, 11.91093,         0.0000,         0.0000, 186372089.0000,         0.0000, 5
  1,      10000, 11.89853,         0.0000,         0.0000, 186220607.0000,         0.0000, 5
  1,      10000, 11.91987,         0.0000,         0.0000, 186368685.0000,         0.0000, 5
  2,      10000,  9.24240,   8356164.0000,    993888.0784, 137319552.0000,   2251459.1040, 5
  2,      10000,  6.19219,    555219.0000,     97353.0474,  96205306.5000,   3749582.9068, 5
  2,      10000,  6.58349,   1388422.5000,    222489.0274, 100986780.0000,   2644980.9983, 5
  2,      10000,  6.26949,    873791.0000,    156809.4140,  97583768.0000,   4283463.3758, 5
  2,      10000,  7.20079,   3328822.0000,    544979.9242, 110444529.5000,   3650085.9116, 5
  3,      10000,  6.58556,   6171886.6667,   1989890.0774,  94009166.0000,   4095021.2419, 5
  3,      10000,  6.88696,   6853466.6667,   1663359.8078,  97740978.3333,   3244689.6811, 5
  3,      10000,  7.79689,  15153579.3333,  14019967.2402,  95265132.0000,  19916457.8322, 5
  3,      10000,  7.38629,  14044310.3333,  11887275.8025,  90899448.0000,  20373072.0953, 5
  3,      10000,  6.86385,   6726843.6667,   2634336.5292,  97794757.6667,    124230.4274, 5
  4,      10000,  7.74942,  15741451.2500,  10264119.2645,  95603120.5000,  17241040.7882, 5
  4,      10000,  6.91630,  15734611.7500,  13552031.1499,  87875076.5000,  13420156.9746, 5
  4,      10000,  7.39930,  16469735.5000,  12606091.6499,  92845017.2500,  15361138.0913, 5
  4,      10000,  8.48930,  13487375.0000,   4003138.2651, 108214718.2500,   4239776.9531, 5
  4,      10000,  7.02287,  10450244.5000,   3511453.2084,  92667475.7500,   3443515.2492, 5
  5,      10000,  7.13166,  16260871.2000,   8715939.3152,  87380855.6000,   7518700.7554, 5
  5,      10000,  6.83936,  16229152.2000,  11821047.4189,  85382208.8000,  10779787.9078, 5
  5,      10000,  7.39199,  16513053.2000,   6525993.1671,  90336502.8000,   9380848.3087, 5
  5,      10000,  7.27584,  17010083.4000,   6314953.0128,  89819081.8000,   5261164.4792, 5
  5,      10000,  8.08871,  17244507.8000,   9430152.9528,  96229718.6000,   9476914.9031, 5
  6,      10000,  6.89925,  20496482.5000,  11086143.3552,  80826782.1667,   9295512.6522, 5
  6,      10000,  7.49781,  21141727.6667,   5566540.1794,  86657829.0000,   7596519.7925, 5
  6,      10000,  6.94465,  20526518.3333,   8665687.9674,  81099965.3333,   6446445.2846, 5
  6,      10000,  7.35473,  21036567.8333,   9978873.6162,  85354034.3333,   7885120.1665, 5
  6,      10000,  7.44899,  22409900.6667,  10112133.0264,  86924220.6667,   7382931.2023, 5
  7,      10000,  8.32801,  20354003.1429,   4990783.1418,  86359678.5714,   4236330.0236, 5
  7,      10000,  8.09348,  21159487.5714,   7712422.7850,  85381582.0000,  10227699.0062, 5
  7,      10000,  8.35564,  19741626.1429,   5736538.1696,  85446078.7143,   8486396.7508, 5
  7,      10000,  8.28261,  19849541.1429,   8186798.8901,  84763886.1429,  12872513.3439, 5
  7,      10000,  8.22641,  22480054.0000,   3427531.7353,  87084531.1429,   5721526.3514, 5
  8,      10000, 12.35406,   6606864.3750,   2032249.7394,  95555349.7500,   4391472.1580, 5
  8,      10000, 11.17640,   6335078.6250,   2389189.2087,  87884051.7500,   5282935.6097, 5
  8,      10000, 11.87191,   7038231.2500,   1163287.4823,  94764913.2500,   3158468.2413, 5
  8,      10000, 11.64049,   6340427.6250,   1208158.4844,  92132555.0000,   2758236.9674, 5
  8,      10000, 11.12745,   6845362.2500,   1556217.2153,  90181561.0000,   2786213.4720, 5
  9,      10000, 10.71613,   6621401.3333,   1944831.9887,  77431702.3333,   7228526.7035, 5
  9,      10000, 11.92480,   6340885.1111,    964804.0765,  84281194.3333,   3968186.2323, 5
  9,      10000, 10.74533,   6590724.1111,   2031602.2293,  77720687.8889,   4370019.9130, 5
  9,      10000, 11.27054,   5949983.3333,    698747.3129,  80373529.5556,   4732113.5458, 5
  9,      10000, 10.80341,   5626033.3333,    581556.3334,  77719607.2222,   4530739.2662, 5
 10,      10000, 12.02243,   5845349.3000,    996159.1941,  76161615.9000,   4487220.6338, 5
 10,      10000, 10.47800,   5782958.9000,   1483573.5835,  69148272.8000,   3366096.8335, 5
 10,      10000, 10.52572,   5419780.5000,    525811.3215,  69447773.7000,   2729958.8841, 5
 10,      10000, 11.56448,   6781697.6000,   1855322.2371,  75622083.4000,   6632018.1899, 5
 10,      10000, 10.59510,   5922791.8000,   1621367.9173,  70043922.0000,   6023479.2321, 5
 11,      10000, 10.90134,   5478197.6364,    816751.3779,  65567912.5455,   3401698.6774, 5
 11,      10000, 11.18872,   5888595.2727,    750078.7786,  67022408.7273,   4403558.5753, 5
 11,      10000, 11.59550,   5939834.8182,    763857.1071,  69017434.4545,   3324186.2502, 5
 11,      10000, 11.39716,   5396670.1818,    582232.7036,  67045453.4545,   2759104.4607, 5
 11,      10000, 10.77861,   5255843.7273,    803560.1259,  64376049.0000,   2638486.2775, 5
 12,      10000, 10.65555,   4993345.5000,    588823.5955,  58833715.8333,   2478273.8907, 5
 12,      10000, 11.34669,   5528640.6667,   1091868.0519,  62078342.2500,   3548545.9684, 5
 12,      10000, 11.26155,   4934316.1667,    462331.3604,  61148842.2500,   1644372.6370, 5
 12,      10000, 10.55193,   5229983.0833,   1402290.9851,  58403022.5000,   2949327.1128, 5
 12,      10000, 11.39053,   4865192.9167,   1014161.7363,  60999765.9167,   2694016.0432, 5
 13,      10000, 10.53237,   4484023.9231,    289095.5861,  53742102.2308,   2799681.2126, 5
 13,      10000, 11.22685,   4695678.7692,    594010.0944,  56030155.0000,   3145842.1286, 5
 13,      10000, 11.60194,   4851136.3846,    630670.0349,  57773863.4615,   2320367.4665, 5
 13,      10000, 10.77887,   4877843.1538,    738704.6027,  55127723.6154,   2902034.3849, 5
 13,      10000, 11.04711,   5029839.4615,    850064.9911,  55843741.8462,   2463494.0068, 5
 14,      10000, 11.67397,   5109894.0714,   1120651.7039,  54438132.3571,   3294557.3079, 5
 14,      10000, 11.73909,   4636860.8571,    511419.9079,  54241730.8571,   2569219.2203, 5
 14,      10000, 10.73505,   4492102.2143,    578263.0997,  50809886.0714,   2163143.3043, 5
 14,      10000, 12.31001,   5556893.5000,   1047359.1739,  57405309.5714,   2261038.8857, 5
 14,      10000, 10.76208,   4342237.5000,    249725.2081,  50686710.5714,   2805108.1399, 5
 15,      10000, 12.43896,   5386315.8000,    920218.1089,  54357421.2000,   2724009.1437, 5
 15,      10000, 11.43372,   4441644.7333,    738716.0891,  49434657.0000,   2149904.3675, 5
 15,      10000, 11.28128,   4810096.0667,    802912.2665,  49899325.0667,   2487455.6580, 5
 15,      10000, 11.29739,   4882056.5333,    911196.0397,  49729428.4667,   2495249.1637, 5
 15,      10000, 11.88515,   4629002.1333,    527901.2399,  51423522.5333,   2244647.3397, 5
 16,      10000, 11.41692,   4835750.4375,    828174.8638,  47424954.2500,   1611486.8804, 5
 16,      10000, 11.62758,   4219611.0625,    672199.6818,  47014118.3750,   1825520.5281, 5
 16,      10000, 10.82668,   4473775.0000,    513885.1869,  45527144.6250,   1556341.0912, 5
 16,      10000, 11.73457,   4511669.4375,    553303.9559,  47843208.1875,   1677276.8111, 5
 16,      10000, 10.97347,   4112561.8125,    281102.1136,  45359461.6250,    638510.8264, 5
  1,      11000, 14.40798,         0.0000,         0.0000, 224915822.0000,         0.0000, 5
  1,      11000, 14.43470,         0.0000,         0.0000, 225017387.0000,         0.0000, 5
  1,      11000, 14.45644,         0.0000,         0.0000, 224965202.0000,         0.0000, 5
  1,      11000, 14.41635,         0.0000,         0.0000, 224792988.0000,         0.0000, 5
  1,      11000, 14.45165,         0.0000,         0.0000, 224993003.0000,         0.0000, 5
  2,      11000,  9.74296,   6628236.5000,    842077.2023, 145684574.5000,    440328.8277, 5
  2,      11000, 10.05573,   7537352.0000,   1166461.7310, 151380753.5000,   4070428.3661, 5
  2,      11000,  7.66309,   1303353.0000,    216718.3289, 119265711.0000,   5920145.4595, 5
  2,      11000,  7.41518,    549441.5000,    100880.8032, 115352354.0000,   5094601.1209, 5
  2,      11000,  8.50638,   3322681.0000,    425840.9168, 129121092.5000,   2954623.7649, 5
  3,      11000,  8.80034,   9731244.3333,   1091738.7068, 124744921.6667,   1602330.9894, 5
  3,      11000,  7.81151,   7365870.0000,   3176758.4301, 111576529.3333,   3196056.9053, 5
  3,      11000,  7.97859,   7754526.0000,   2275028.8388, 114120976.6667,   5820866.4407, 5
  3,      11000,  7.65211,   7322336.0000,   5205605.4836, 110782791.6667,    802539.4498, 5
  3,      11000,  8.92295,   9358274.3333,   1572732.8799, 125298983.6667,   3388879.9926, 5
  4,      11000,  8.60158,  11429911.5000,   5674580.9991, 115232782.0000,   7528920.8570, 5
  4,      11000,  8.73931,  16957409.0000,  11483009.3252, 108866269.5000,  20213721.6588, 5
  4,      11000,  8.45517,  18999590.2500,  16170545.1947, 107623701.0000,  16331156.6496, 5
  4,      11000,  8.10975,  21673274.2500,  22216288.2661, 105486703.5000,  15817860.9504, 5
  4,      11000,  8.38119,  10374921.2500,   2371755.5197, 112400722.7500,   2387967.7365, 5
  5,      11000,  8.02727,  20171310.6000,   8864305.7729, 101896830.6000,   8242256.5882, 5
  5,      11000,  8.35145,  18322351.6000,   9612500.2854, 103825146.2000,   8810647.1868, 5
  5,      11000,  8.13895,  19670174.4000,   6003157.8570, 102597186.0000,   4925574.7007, 5
  5,      11000,  8.94643,  20503340.2000,  11134742.6273, 109708802.2000,  10409610.2994, 5
  5,      11000,  8.60898,  19170857.8000,   5761454.5426, 105415229.0000,   6050300.7522, 5
  6,      11000,  8.65257,  27055814.3333,  13945971.5859, 103113501.8333,  10222886.6001, 5
  6,      11000,  8.36948,  24872290.8333,   6725254.5263,  98486051.3333,   6752370.7860, 5
  6,      11000,  8.91272,  24419446.1667,   6104275.7081, 103217093.0000,   5562048.8336, 5
  6,      11000,  8.09982,  25364961.6667,   9013458.8284,  96786932.5000,   7640013.3931, 5
  6,      11000,  8.42570,  24396792.1667,   9732486.0381,  99131670.0000,   9493165.5580, 5
  7,      11000, 10.18330,  24244617.4286,   6832686.7233, 105465642.4286,   9414435.4129, 5
  7,      11000, 10.35159,  20878126.5714,   8260204.0102, 104571824.4286,  18268311.1811, 5
  7,      11000,  9.95926,  23022217.1429,   3417152.4038, 103266702.4286,   9447887.1035, 5
  7,      11000,  9.95915,  23261237.5714,   3209365.3350, 102735062.0000,   5138238.9786, 5
  7,      11000, 10.43507,  21934424.1429,   6415559.8552, 105117153.5714,   8298805.8198, 5
  8,      11000, 12.99734,   9106001.5000,   3477297.0386, 105909495.3750,   7109386.3031, 5
  8,      11000, 13.52919,   8181052.8750,   1555298.3772, 109677918.5000,   3047522.2599, 5
