


dp_mem
NUM_THREADS, SEQUENCE_LENGTH, SECS
1, 1000, 0.059558 
1, 1000, 0.059514 
1, 1000, 0.062836 
1, 1000, 0.062780 
1, 1000, 0.062421 
1, 1000, 0.062764 
1, 2000, 0.249678 
1, 2000, 0.250096 
1, 2000, 0.266151 
1, 2000, 0.264045 
1, 2000, 0.264270 
1, 2000, 0.250977 
1, 3000, 0.551611 
1, 3000, 0.551266 
1, 3000, 0.551162 
1, 3000, 0.521440 
1, 3000, 0.521511 
1, 3000, 0.595716 
1, 4000, 1.054469 
1, 4000, 0.909087 
1, 4000, 0.948678 
1, 4000, 1.071622 
1, 4000, 0.895968 
1, 4000, 1.080516 
1, 5000, 1.709348 
1, 5000, 1.609150 
1, 5000, 1.477109 
1, 5000, 1.512920 
1, 5000, 1.598700 
1, 5000, 1.572872 
1, 6000, 2.308170 
1, 6000, 2.365310 
1, 6000, 2.212331 
1, 6000, 2.331038 
1, 6000, 2.223163 
1, 6000, 2.189733 
1, 7000, 3.139586 
1, 7000, 3.208194 
1, 7000, 3.018471 
1, 7000, 3.144486 
1, 7000, 3.097510 
1, 7000, 2.859155 
1, 8000, 4.058665 
1, 8000, 3.803947 
1, 8000, 3.684515 
1, 8000, 3.799301 
1, 8000, 3.816583 
1, 8000, 3.954355 
1, 9000, 4.790271 
1, 9000, 4.974778 
1, 9000, 5.062511 
1, 9000, 4.858969 
1, 9000, 5.106896 
1, 9000, 4.921033 
1, 10000, 6.306477 
1, 10000, 6.120597 
1, 10000, 5.930693 
1, 10000, 6.204695 
1, 10000, 6.379176 
1, 10000, 6.437156 
1, 11000, 7.908662 
1, 11000, 7.512408 
1, 11000, 7.483953 
1, 11000, 8.001227 
1, 11000, 6.799177 
1, 11000, 7.138614 
1, 12000, 8.361275 
1, 12000, 9.370248 
1, 12000, 8.588006 
1, 12000, 8.342278 
1, 12000, 9.572234 
1, 12000, 9.173231 
1, 13000, 10.736260 
1, 13000, 9.497460 
1, 13000, 10.455739 
1, 13000, 11.075864 
1, 13000, 10.535198 
1, 13000, 10.489998 
1, 14000, 12.376002 
1, 14000, 12.271226 
1, 14000, 12.654901 
1, 14000, 11.618420 
1, 14000, 12.027628 
1, 14000, 12.764680 
1, 15000, 13.162708 
1, 15000, 13.216611 
1, 15000, 14.188451 
1, 15000, 13.621923 
1, 15000, 13.175707 
1, 15000, 13.678730 
1, 16000, 16.390793 
1, 16000, 16.967386 
1, 16000, 15.217156 
1, 16000, 15.353969 
1, 16000, 15.977654 
1, 16000, 17.400976 
1, 17000, 16.443426 
1, 17000, 17.944021 
1, 17000, 18.528564 
1, 17000, 17.720125 
1, 17000, 17.153374 
1, 17000, 18.024017 
1, 18000, 18.587088 
1, 18000, 20.052647 
1, 18000, 21.716894 
1, 18000, 21.371529 
1, 18000, 20.658442 
1, 18000, 20.286180 
1, 19000, 22.643667 
1, 19000, 23.042381 
1, 19000, 22.236567 
1, 19000, 24.122269 
1, 19000, 22.282904 
1, 19000, 23.587336 
1, 20000, 25.545324 
1, 20000, 22.508863 
1, 20000, 26.998602 
1, 20000, 25.104980 
1, 20000, 25.276798 
1, 20000, 25.534101 
2, 1000, 0.036545 
2, 1000, 0.037142 
2, 1000, 0.031949 
2, 1000, 0.030269 
2, 1000, 0.030789 
2, 1000, 0.033491 
2, 2000, 0.124330 
2, 2000, 0.116985 
2, 2000, 0.128428 
2, 2000, 0.124083 
2, 2000, 0.126820 
2, 2000, 0.128455 
2, 3000, 0.287048 
2, 3000, 0.267351 
2, 3000, 0.274829 
2, 3000, 0.293791 
2, 3000, 0.267145 
2, 3000, 0.437238 
2, 4000, 0.497793 
2, 4000, 0.805925 
2, 4000, 0.514395 
2, 4000, 0.497998 
2, 4000, 0.818241 
2, 4000, 0.807161 
2, 5000, 0.771097 
2, 5000, 0.704015 
2, 5000, 0.771113 
2, 5000, 0.786225 
2, 5000, 0.809585 
2, 5000, 0.753948 
2, 6000, 1.145617 
2, 6000, 1.073049 
2, 6000, 1.128372 
2, 6000, 1.697498 
2, 6000, 1.033683 
2, 6000, 1.113874 
2, 7000, 1.468999 
2, 7000, 1.337199 
2, 7000, 1.827272 
2, 7000, 1.624595 
2, 7000, 1.589627 
2, 7000, 2.545637 
2, 8000, 1.851728 
2, 8000, 2.063123 
2, 8000, 1.988538 
2, 8000, 1.847265 
2, 8000, 1.866390 
2, 8000, 2.168793 
2, 9000, 2.523062 
2, 9000, 2.515014 
2, 9000, 2.425807 
2, 9000, 2.287460 
2, 9000, 4.002461 
2, 9000, 2.604928 
2, 10000, 2.754376 
2, 10000, 2.926741 
2, 10000, 3.412526 
2, 10000, 3.181154 
2, 10000, 2.835806 
2, 10000, 4.800272 
2, 11000, 3.705028 
2, 11000, 3.744194 
2, 11000, 3.658071 
2, 11000, 3.731492 
2, 11000, 3.489016 
2, 11000, 3.509796 
2, 12000, 4.420912 
2, 12000, 4.241179 
2, 12000, 4.311275 
2, 12000, 4.391005 
2, 12000, 7.722253 
2, 12000, 4.505859 
2, 13000, 8.308553 
2, 13000, 4.907613 
2, 13000, 5.217038 
2, 13000, 5.176083 
2, 13000, 5.756338 
2, 13000, 5.258340 
2, 14000, 5.899114 
2, 14000, 5.918013 
2, 14000, 6.069904 
2, 14000, 6.086121 
2, 14000, 6.300216 
2, 14000, 5.876930 
2, 15000, 7.002118 
2, 15000, 6.730694 
2, 15000, 7.129944 
2, 15000, 6.792882 
2, 15000, 6.736114 
2, 15000, 6.823693 
2, 16000, 8.085118 
2, 16000, 8.060420 
2, 16000, 7.705547 
2, 16000, 8.075974 
2, 16000, 8.419617 
2, 16000, 8.103635 
2, 17000, 8.856956 
2, 17000, 8.650040 
2, 17000, 8.931553 
2, 17000, 9.002256 
2, 17000, 9.085638 
2, 17000, 8.849054 
2, 18000, 9.939061 
2, 18000, 10.602404 
2, 18000, 10.006939 
2, 18000, 9.698438 
2, 18000, 10.377761 
2, 18000, 10.192761 
2, 19000, 11.227995 
2, 19000, 11.164272 
2, 19000, 11.050025 
2, 19000, 11.451912 
2, 19000, 11.157258 
2, 19000, 10.505216 
2, 20000, 12.676582 
2, 20000, 13.023866 
2, 20000, 11.435630 
2, 20000, 12.329757 
2, 20000, 12.536022 
2, 20000, 12.369527 
3, 1000, 0.023999 
3, 1000, 0.028645 
3, 1000, 0.023564 
3, 1000, 0.022440 
3, 1000, 0.021716 
3, 1000, 0.026275 
3, 2000, 0.084488 
3, 2000, 0.086753 
3, 2000, 0.088008 
3, 2000, 0.084323 
3, 2000, 0.084837 
3, 2000, 0.080708 
3, 3000, 0.182483 
3, 3000, 0.189602 
3, 3000, 0.183316 
3, 3000, 0.194439 
3, 3000, 0.199951 
3, 3000, 0.191889 
3, 4000, 0.358013 
3, 4000, 0.383436 
3, 4000, 0.373051 
3, 4000, 0.322384 
3, 4000, 0.313180 
3, 4000, 0.359764 
3, 5000, 0.575116 
3, 5000, 0.511531 
3, 5000, 0.468384 
3, 5000, 0.557155 
3, 5000, 0.536962 
3, 5000, 0.527833 
3, 6000, 0.833259 
3, 6000, 0.757798 
3, 6000, 0.732866 
3, 6000, 0.802107 
3, 6000, 0.720834 
3, 6000, 0.747227 
3, 7000, 1.104604 
3, 7000, 1.113731 
3, 7000, 1.088403 
3, 7000, 1.033695 
3, 7000, 1.103704 
3, 7000, 1.021343 
3, 8000, 1.358232 
3, 8000, 1.251889 
3, 8000, 1.862732 
3, 8000, 1.362162 
3, 8000, 1.326389 
3, 8000, 1.426995 
3, 9000, 1.683623 
3, 9000, 1.731946 
3, 9000, 1.658823 
3, 9000, 1.672560 
3, 9000, 2.227936 
3, 9000, 1.730976 
3, 10000, 2.226945 
3, 10000, 2.203201 
3, 10000, 2.225544 
3, 10000, 2.231438 
3, 10000, 2.308386 
3, 10000, 1.971536 
3, 11000, 2.592797 
3, 11000, 2.839988 
3, 11000, 2.757969 
3, 11000, 2.652127 
3, 11000, 2.651268 
3, 11000, 2.629417 
3, 12000, 2.984365 
3, 12000, 2.808600 
3, 12000, 2.902262 
3, 12000, 3.110347 
3, 12000, 3.191905 
3, 12000, 3.140086 
3, 13000, 3.568496 
3, 13000, 3.704456 
3, 13000, 3.609871 
3, 13000, 3.633438 
3, 13000, 3.281919 
3, 13000, 3.656494 
3, 14000, 4.003571 
3, 14000, 4.146502 
3, 14000, 4.120652 
3, 14000, 4.070718 
3, 14000, 4.299469 
3, 14000, 4.118608 
3, 15000, 4.959541 
3, 15000, 4.448454 
3, 15000, 4.847490 
3, 15000, 4.902918 
3, 15000, 4.470108 
3, 15000, 4.863380 
3, 16000, 5.360558 
3, 16000, 4.897959 
3, 16000, 5.428742 
3, 16000, 5.518377 
3, 16000, 5.363882 
3, 16000, 4.929852 
3, 17000, 5.524151 
3, 17000, 5.884597 
3, 17000, 5.977875 
3, 17000, 6.265663 
3, 17000, 6.003521 
3, 17000, 5.767619 
3, 18000, 7.038810 
3, 18000, 6.947982 
3, 18000, 6.609954 
3, 18000, 6.421392 
3, 18000, 7.114107 
3, 18000, 7.510708 
3, 19000, 7.734062 
3, 19000, 7.367298 
3, 19000, 7.517031 
3, 19000, 7.636493 
3, 19000, 7.623309 
3, 19000, 7.389718 
3, 20000, 8.575481 
3, 20000, 8.754457 
3, 20000, 8.348332 
3, 20000, 8.451762 
3, 20000, 8.269445 
3, 20000, 8.664349 
4, 1000, 0.020958 
4, 1000, 0.019771 
4, 1000, 0.021712 
4, 1000, 0.019970 
4, 1000, 0.017371 
4, 1000, 0.018256 
4, 2000, 0.078987 
4, 2000, 0.069803 
4, 2000, 0.087041 
4, 2000, 0.074448 
4, 2000, 0.090012 
4, 2000, 0.070990 
4, 3000, 0.169881 
4, 3000, 0.163645 
4, 3000, 0.160757 
4, 3000, 0.156171 
4, 3000, 0.190114 
4, 3000, 0.188884 
4, 4000, 0.269628 
4, 4000, 0.330919 
4, 4000, 0.276984 
4, 4000, 0.312801 
4, 4000, 0.263842 
4, 4000, 0.277159 
4, 5000, 0.443204 
4, 5000, 0.418599 
4, 5000, 0.496924 
4, 5000, 0.461064 
4, 5000, 0.381834 
4, 5000, 0.421054 
4, 6000, 0.669823 
4, 6000, 0.608362 
4, 6000, 0.686325 
4, 6000, 0.653349 
4, 6000, 0.676064 
4, 6000, 0.609850 
4, 7000, 0.829305 
4, 7000, 0.782047 
4, 7000, 0.795523 
4, 7000, 1.002770 
4, 7000, 0.839160 
4, 7000, 0.752497 
4, 8000, 1.046104 
4, 8000, 1.214265 
4, 8000, 1.104404 
4, 8000, 1.147519 
4, 8000, 1.120950 
4, 8000, 1.004622 
4, 9000, 1.312283 
4, 9000, 1.248522 
4, 9000, 1.358127 
4, 9000, 1.355234 
4, 9000, 1.340462 
4, 9000, 1.327922 
4, 10000, 1.657628 
4, 10000, 1.655591 
4, 10000, 1.619099 
4, 10000, 1.540703 
4, 10000, 1.920743 
4, 10000, 1.720153 
4, 11000, 1.946567 
4, 11000, 2.212738 
4, 11000, 1.960749 
4, 11000, 2.295514 
4, 11000, 2.335482 
4, 11000, 2.076050 
4, 12000, 2.492024 
4, 12000, 2.400531 
4, 12000, 2.354007 
4, 12000, 2.865191 
4, 12000, 2.291307 
4, 12000, 2.349347 
4, 13000, 2.867376 
4, 13000, 3.012501 
4, 13000, 2.832807 
4, 13000, 3.487150 
4, 13000, 3.179604 
4, 13000, 3.059177 
4, 14000, 3.154661 
4, 14000, 3.366011 
4, 14000, 3.892565 
4, 14000, 3.752194 
4, 14000, 4.084355 
4, 14000, 3.416417 
4, 15000, 3.845392 
4, 15000, 4.157479 
4, 15000, 3.842933 
4, 15000, 3.596823 
4, 15000, 3.971544 
4, 15000, 3.461686 
4, 16000, 3.781999 
4, 16000, 4.415472 
4, 16000, 4.205369 
4, 16000, 4.328901 
4, 16000, 4.089041 
4, 16000, 4.688501 
4, 17000, 4.603782 
4, 17000, 4.981639 
4, 17000, 4.852628 
4, 17000, 5.106252 
4, 17000, 5.035903 
4, 17000, 4.298188 
4, 18000, 5.670467 
4, 18000, 5.300682 
4, 18000, 5.299640 
4, 18000, 5.284374 
4, 18000, 5.253828 
4, 18000, 6.320267 
4, 19000, 6.035085 
4, 19000, 6.700523 
4, 19000, 6.043645 
4, 19000, 6.847428 
4, 19000, 6.024594 
4, 19000, 7.538490 
4, 20000, 6.402099 
4, 20000, 6.719937 
4, 20000, 6.837934 
4, 20000, 6.312146 
4, 20000, 6.872917 
4, 20000, 7.224445 
5, 1000, 0.014899 
5, 1000, 0.019866 
5, 1000, 0.015719 
5, 1000, 0.015096 
5, 1000, 0.016187 
5, 1000, 0.015959 
5, 2000, 0.065539 
5, 2000, 0.069547 
5, 2000, 0.078997 
5, 2000, 0.067062 
5, 2000, 0.079578 
5, 2000, 0.067940 
5, 3000, 0.158983 
5, 3000, 0.163878 
5, 3000, 0.164321 
5, 3000, 0.141897 
5, 3000, 0.143687 
5, 3000, 0.140038 
5, 4000, 0.251983 
5, 4000, 0.272767 
5, 4000, 0.278231 
5, 4000, 0.262461 
5, 4000, 0.242926 
5, 4000, 0.298154 
5, 5000, 0.485863 
5, 5000, 0.411945 
5, 5000, 0.463759 
5, 5000, 0.472106 
5, 5000, 0.390783 
5, 5000, 0.397426 
5, 6000, 0.545597 
5, 6000, 0.552807 
5, 6000, 0.548541 
5, 6000, 0.722041 
5, 6000, 0.590089 
5, 6000, 0.592018 
5, 7000, 0.707907 
5, 7000, 0.804820 
5, 7000, 0.755395 
5, 7000, 0.778240 
5, 7000, 0.767116 
5, 7000, 0.783786 
5, 8000, 0.985593 
5, 8000, 1.053332 
5, 8000, 1.302830 
5, 8000, 0.940218 
5, 8000, 1.083868 
5, 8000, 0.979770 
5, 9000, 1.395358 
5, 9000, 1.295031 
5, 9000, 1.231665 
5, 9000, 1.315453 
5, 9000, 1.261848 
5, 9000, 1.334812 
5, 10000, 1.552748 
5, 10000, 1.895100 
5, 10000, 1.597222 
5, 10000, 1.754512 
5, 10000, 1.527624 
5, 10000, 1.843412 
5, 11000, 1.866482 
5, 11000, 1.858360 
5, 11000, 2.194888 
5, 11000, 1.764842 
5, 11000, 1.864144 
5, 11000, 1.967111 
5, 12000, 2.293454 
5, 12000, 2.300771 
5, 12000, 2.440335 
5, 12000, 2.151400 
5, 12000, 2.332150 
5, 12000, 2.324269 
5, 13000, 3.214948 
5, 13000, 2.812936 
5, 13000, 2.670222 
5, 13000, 2.766501 
5, 13000, 2.721681 
5, 13000, 2.911621 
5, 14000, 3.813068 
5, 14000, 3.162605 
5, 14000, 3.046578 
5, 14000, 3.077346 
5, 14000, 3.110318 
5, 14000, 3.241361 
5, 15000, 3.546841 
5, 15000, 3.522077 
5, 15000, 4.426517 
5, 15000, 3.447227 
5, 15000, 3.473278 
5, 15000, 3.467209 
5, 16000, 3.983227 
5, 16000, 4.031513 
5, 16000, 4.083119 
5, 16000, 4.055135 
5, 16000, 4.310710 
5, 16000, 4.066483 
5, 17000, 4.688330 
5, 17000, 4.541609 
5, 17000, 4.766776 
5, 17000, 4.750501 
5, 17000, 4.667458 
5, 17000, 4.481083 
5, 18000, 5.727747 
5, 18000, 4.872668 
5, 18000, 5.326316 
5, 18000, 4.852619 
5, 18000, 4.807916 
5, 18000, 5.441230 
5, 19000, 6.063331 
5, 19000, 5.601720 
5, 19000, 5.637669 
5, 19000, 5.908589 
5, 19000, 6.041850 
5, 19000, 5.977809 
5, 20000, 6.450626 
5, 20000, 6.341270 
5, 20000, 5.948651 
5, 20000, 6.136931 
5, 20000, 6.331648 
5, 20000, 6.333046 
6, 1000, 0.014529 
6, 1000, 0.014725 
6, 1000, 0.014484 
6, 1000, 0.013988 
6, 1000, 0.014625 
6, 1000, 0.022565 
6, 2000, 0.060561 
6, 2000, 0.062663 
6, 2000, 0.063891 
6, 2000, 0.057670 
6, 2000, 0.063860 
6, 2000, 0.060733 
6, 3000, 0.140536 
6, 3000, 0.138861 
6, 3000, 0.138045 
6, 3000, 0.124981 
6, 3000, 0.125609 
6, 3000, 0.125990 
6, 4000, 0.253299 
6, 4000, 0.255033 
6, 4000, 0.228720 
6, 4000, 0.223363 
6, 4000, 0.231920 
6, 4000, 0.258851 
6, 5000, 0.400250 
6, 5000, 0.368289 
6, 5000, 0.353105 
6, 5000, 0.351856 
6, 5000, 0.357339 
6, 5000, 0.331688 
6, 6000, 0.571890 
6, 6000, 0.512173 
6, 6000, 0.523521 
6, 6000, 0.545435 
6, 6000, 0.507676 
6, 6000, 0.521330 
6, 7000, 0.702796 
6, 7000, 0.736951 
6, 7000, 0.774432 
6, 7000, 0.749293 
6, 7000, 0.762999 
6, 7000, 0.735712 
6, 8000, 0.915413 
6, 8000, 0.896819 
6, 8000, 0.908844 
6, 8000, 0.901418 
6, 8000, 0.942201 
6, 8000, 0.946604 
6, 9000, 1.242600 
6, 9000, 1.188676 
6, 9000, 1.172975 
6, 9000, 1.222638 
6, 9000, 1.208876 
6, 9000, 1.087403 
6, 10000, 1.437404 
6, 10000, 1.486392 
6, 10000, 1.387537 
6, 10000, 1.577256 
6, 10000, 1.670762 
6, 10000, 1.458206 
6, 11000, 1.690188 
6, 11000, 1.916036 
6, 11000, 1.778570 
6, 11000, 1.902778 
6, 11000, 1.607874 
6, 11000, 1.886073 
6, 12000, 2.176620 
6, 12000, 2.222499 
6, 12000, 2.176748 
6, 12000, 2.266159 
6, 12000, 2.277622 
6, 12000, 2.175802 
6, 13000, 2.350241 
6, 13000, 2.491976 
6, 13000, 2.454782 
6, 13000, 2.404238 
6, 13000, 2.537536 
6, 13000, 2.498155 
6, 14000, 2.877263 
6, 14000, 2.987344 
6, 14000, 2.909548 
6, 14000, 2.863998 
6, 14000, 2.818918 
6, 14000, 2.660533 
6, 15000, 3.495185 
6, 15000, 3.760361 
6, 15000, 3.601081 
6, 15000, 3.344465 
6, 15000, 3.332019 
6, 15000, 3.587864 
6, 16000, 3.721261 
6, 16000, 3.945307 
6, 16000, 3.843284 
6, 16000, 4.110487 
6, 16000, 3.747605 
6, 16000, 4.000787 
6, 17000, 4.197308 
6, 17000, 4.152655 
6, 17000, 4.252882 
6, 17000, 4.265136 
6, 17000, 4.547980 
6, 17000, 4.027140 
6, 18000, 4.662149 
6, 18000, 5.039299 
6, 18000, 4.962454 
6, 18000, 4.840689 
6, 18000, 5.259405 
6, 18000, 4.777100 
6, 19000, 5.119999 
6, 19000, 5.555915 
6, 19000, 4.604962 
6, 19000, 5.571417 
6, 19000, 5.291792 
6, 19000, 5.407714 
6, 20000, 5.749099 
6, 20000, 5.992894 
6, 20000, 6.412858 
6, 20000, 5.740444 
6, 20000, 5.461955 
6, 20000, 5.734079 
7, 1000, 0.013936 
7, 1000, 0.021559 
7, 1000, 0.013641 
7, 1000, 0.014548 
7, 1000, 0.015114 
7, 1000, 0.013553 
7, 2000, 0.054851 
7, 2000, 0.054702 
7, 2000, 0.057306 
7, 2000, 0.055428 
7, 2000, 0.062553 
7, 2000, 0.059633 
7, 3000, 0.131285 
7, 3000, 0.136097 
7, 3000, 0.129070 
7, 3000, 0.129923 
7, 3000, 0.129536 
7, 3000, 0.118360 
7, 4000, 0.214315 
7, 4000, 0.218629 
7, 4000, 0.210150 
7, 4000, 0.214496 
7, 4000, 0.208649 
7, 4000, 0.205554 
7, 5000, 0.336410 
7, 5000, 0.343000 
7, 5000, 0.359760 
7, 5000, 0.360801 
7, 5000, 0.364346 
7, 5000, 0.373917 
7, 6000, 0.549349 
7, 6000, 0.500647 
7, 6000, 0.541272 
7, 6000, 0.549787 
7, 6000, 0.538758 
7, 6000, 0.460743 
7, 7000, 0.710974 
7, 7000, 0.692596 
7, 7000, 0.694191 
7, 7000, 0.729766 
7, 7000, 0.749746 
7, 7000, 0.743026 
7, 8000, 0.950203 
7, 8000, 0.962381 
7, 8000, 0.908584 
7, 8000, 0.819783 
7, 8000, 0.966321 
7, 8000, 0.851247 
7, 9000, 1.057773 
7, 9000, 1.180165 
7, 9000, 1.122257 
7, 9000, 1.129267 
7, 9000, 1.149331 
7, 9000, 1.192729 
7, 10000, 1.308480 
7, 10000, 1.485160 
7, 10000, 1.400753 
7, 10000, 1.380615 
7, 10000, 1.427208 
7, 10000, 1.361815 
7, 11000, 1.684346 
7, 11000, 1.550509 
7, 11000, 1.669256 
7, 11000, 1.690008 
7, 11000, 1.864025 
7, 11000, 1.775114 
7, 12000, 1.948169 
7, 12000, 1.968922 
7, 12000, 2.241347 
7, 12000, 2.157823 
7, 12000, 2.071176 
7, 12000, 2.099878 
7, 13000, 2.308123 
7, 13000, 2.513736 
7, 13000, 2.393145 
7, 13000, 2.400133 
7, 13000, 2.432164 
7, 13000, 2.297438 
7, 14000, 2.566266 
7, 14000, 2.640169 
7, 14000, 2.795240 
7, 14000, 2.706261 
7, 14000, 3.022471 
7, 14000, 2.683371 
7, 15000, 3.170798 
7, 15000, 3.178114 
7, 15000, 3.313967 
7, 15000, 3.257874 
7, 15000, 3.292475 
7, 15000, 3.199393 
7, 16000, 4.158555 
7, 16000, 3.565759 
7, 16000, 3.687586 
7, 16000, 3.456155 
7, 16000, 3.827644 
7, 16000, 3.884965 
7, 17000, 3.885884 
7, 17000, 4.539020 
7, 17000, 4.545578 
7, 17000, 4.220428 
7, 17000, 4.035313 
7, 17000, 3.993431 
7, 18000, 4.697852 
7, 18000, 4.687102 
7, 18000, 4.362812 
7, 18000, 4.642769 
7, 18000, 4.682276 
7, 18000, 4.604020 
7, 19000, 5.007651 
7, 19000, 5.156206 
7, 19000, 4.843499 
7, 19000, 5.307204 
7, 19000, 5.407830 
7, 19000, 5.188413 
7, 20000, 6.345439 
7, 20000, 5.517985 
7, 20000, 5.501930 
7, 20000, 5.969830 
7, 20000, 5.993160 
7, 20000, 5.542057 
8, 1000, 0.015899 
8, 1000, 0.018699 
8, 1000, 0.015223 
8, 1000, 0.016782 
8, 1000, 0.014741 
8, 1000, 0.014611 
8, 2000, 0.052294 
8, 2000, 0.051338 
8, 2000, 0.054586 
8, 2000, 0.051159 
8, 2000, 0.051193 
8, 2000, 0.051252 
8, 3000, 0.122474 
8, 3000, 0.129484 
8, 3000, 0.128811 
8, 3000, 0.126582 
8, 3000, 0.126910 
8, 3000, 0.127637 
8, 4000, 0.218714 
8, 4000, 0.217230 
8, 4000, 0.214550 
8, 4000, 0.220957 
8, 4000, 0.229150 
8, 4000, 0.226319 
8, 5000, 0.330059 
8, 5000, 0.347873 
8, 5000, 0.361928 
8, 5000, 0.353257 
8, 5000, 0.347670 
8, 5000, 0.356420 
8, 6000, 0.473928 
8, 6000, 0.520214 
8, 6000, 0.519874 
8, 6000, 0.469247 
8, 6000, 0.532076 
8, 6000, 0.537879 
8, 7000, 0.677000 
8, 7000, 0.652903 
8, 7000, 0.639417 
8, 7000, 0.681017 
8, 7000, 0.680004 
8, 7000, 0.651507 
