


dp_wave
NUM_THREADS, SEQUENCE_LENGTH, SECS
1, 5, 0.000091 
length found is: 3
length should be 3

1, 5, 0.000072 
length found is: 3
length should be 3

1, 5, 0.000070 
length found is: 3
length should be 3

1, 5, 0.000089 
length found is: 3
length should be 3

1, 5, 0.000072 
length found is: 3
length should be 3

1, 5, 0.000070 
length found is: 3
length should be 3

1, 5, 0.000090 
length found is: 3
length should be 3

1, 5, 0.000072 
length found is: 3
length should be 3

1, 5, 0.000071 
length found is: 3
length should be 3

1, 5, 0.000094 
length found is: 3
length should be 3

1, 5, 0.000067 
length found is: 3
length should be 3

1, 5, 0.000033 
length found is: 3
length should be 3

1, 5, 0.000098 
length found is: 3
length should be 3

1, 5, 0.000070 
length found is: 3
length should be 3

1, 5, 0.000068 
length found is: 3
length should be 3

1, 5, 0.000094 
length found is: 3
length should be 3

1, 5, 0.000072 
length found is: 3
length should be 3

1, 5, 0.000072 
length found is: 3
length should be 3

1, 5, 0.000095 
length found is: 3
length should be 3

1, 5, 0.000071 
length found is: 3
length should be 3

1, 5, 0.000070 
length found is: 3
length should be 3

1, 5, 0.000092 
length found is: 3
length should be 3

1, 5, 0.000072 
length found is: 3
length should be 3

1, 5, 0.000070 
length found is: 3
length should be 3

1, 5, 0.000105 
length found is: 3
length should be 3

1, 5, 0.000070 
length found is: 3
length should be 3

1, 5, 0.000069 
length found is: 3
length should be 3

1, 5, 0.000092 
length found is: 3
length should be 3

1, 5, 0.000075 
length found is: 3
length should be 3

1, 5, 0.000071 
length found is: 3
length should be 3

1, 5, 0.000090 
length found is: 3
length should be 3

1, 5, 0.000071 
length found is: 3
length should be 3

1, 5, 0.000068 
length found is: 3
length should be 3

1, 5, 0.000083 
length found is: 3
length should be 3

1, 5, 0.000068 
length found is: 3
length should be 3

1, 5, 0.000065 
length found is: 3
length should be 3

1, 5, 0.000081 
length found is: 3
length should be 3

1, 5, 0.000073 
length found is: 3
length should be 3

1, 5, 0.000070 
length found is: 3
length should be 3

1, 5, 0.000085 
length found is: 3
length should be 3

1, 5, 0.000067 
length found is: 3
length should be 3

1, 5, 0.000065 
length found is: 3
length should be 3

1, 5, 0.000086 
length found is: 3
length should be 3

1, 5, 0.000073 
length found is: 3
length should be 3

1, 5, 0.000071 
length found is: 3
length should be 3

1, 5, 0.000094 
length found is: 3
length should be 3

1, 5, 0.000072 
length found is: 3
length should be 3

1, 5, 0.000071 
length found is: 3
length should be 3

1, 5, 0.000086 
length found is: 3
length should be 3

1, 5, 0.000070 
length found is: 3
length should be 3

1, 5, 0.000068 
length found is: 3
length should be 3

1, 5, 0.000092 
length found is: 3
length should be 3

1, 5, 0.000072 
length found is: 3
length should be 3

1, 5, 0.000071 
length found is: 3
length should be 3

1, 5, 0.000088 
length found is: 3
length should be 3

1, 5, 0.000073 
length found is: 3
length should be 3

1, 5, 0.000071 
length found is: 3
length should be 3

1, 5, 0.000093 
length found is: 3
length should be 3

1, 5, 0.000072 
length found is: 3
length should be 3

1, 5, 0.000036 
length found is: 3
length should be 3

1, 5, 0.000088 
length found is: 3
length should be 3

1, 5, 0.000073 
length found is: 3
length should be 3

1, 5, 0.000070 
length found is: 3
length should be 3

1, 5, 0.000091 
length found is: 3
length should be 3

1, 5, 0.000071 
length found is: 3
length should be 3

1, 5, 0.000071 
length found is: 3
length should be 3

1, 5, 0.000107 
length found is: 3
length should be 3

1, 5, 0.000072 
length found is: 3
length should be 3

1, 5, 0.000069 
length found is: 3
length should be 3

1, 5, 0.000193 
length found is: 3
length should be 3

1, 5, 0.000113 
length found is: 3
length should be 3

1, 5, 0.000109 
length found is: 3
length should be 3

1, 5, 0.000215 
length found is: 3
length should be 3

1, 5, 0.000112 
length found is: 3
length should be 3

1, 5, 0.000108 
length found is: 3
length should be 3

1, 5, 0.000094 
length found is: 3
length should be 3

1, 5, 0.000074 
length found is: 3
length should be 3

1, 5, 0.000073 
length found is: 3
length should be 3

1, 5, 0.000084 
length found is: 3
length should be 3

1, 5, 0.000069 
length found is: 3
length should be 3

1, 5, 0.000068 
length found is: 3
length should be 3

1, 5, 0.000090 
length found is: 3
length should be 3

1, 5, 0.000072 
length found is: 3
length should be 3

1, 5, 0.000070 
length found is: 3
length should be 3

1, 5, 0.000086 
length found is: 3
length should be 3

1, 5, 0.000070 
length found is: 3
length should be 3

1, 5, 0.000068 
length found is: 3
length should be 3

1, 5, 0.000089 
length found is: 3
length should be 3

1, 5, 0.000073 
length found is: 3
length should be 3

1, 5, 0.000071 
length found is: 3
length should be 3

1, 5, 0.000081 
length found is: 3
length should be 3

1, 5, 0.000071 
length found is: 3
length should be 3

1, 5, 0.000033 
length found is: 3
length should be 3

1, 5, 0.000078 
length found is: 3
length should be 3

1, 5, 0.000072 
length found is: 3
length should be 3

1, 5, 0.000070 
length found is: 3
length should be 3

1, 5, 0.000082 
length found is: 3
length should be 3

1, 5, 0.000072 
length found is: 3
length should be 3

1, 5, 0.000070 
length found is: 3
length should be 3

1, 5, 0.000099 
length found is: 3
length should be 3

1, 5, 0.000076 
length found is: 3
length should be 3

1, 5, 0.000075 
length found is: 3
length should be 3

1, 5, 0.000089 
length found is: 3
length should be 3

1, 5, 0.000075 
length found is: 3
length should be 3

1, 5, 0.000073 
length found is: 3
length should be 3

1, 5, 0.000086 
length found is: 3
length should be 3

1, 5, 0.000075 
length found is: 3
length should be 3

1, 5, 0.000074 
length found is: 3
length should be 3

1, 5, 0.000093 
length found is: 3
length should be 3

1, 5, 0.000077 
length found is: 3
length should be 3

1, 5, 0.000075 
length found is: 3
length should be 3

1, 5, 0.000081 
length found is: 3
length should be 3

1, 5, 0.000075 
length found is: 3
length should be 3

1, 5, 0.000075 
length found is: 3
length should be 3

1, 5, 0.000083 
length found is: 3
length should be 3

1, 5, 0.000074 
length found is: 3
length should be 3

1, 5, 0.000070 
length found is: 3
length should be 3

1, 5, 0.000084 
length found is: 3
length should be 3

1, 5, 0.000071 
length found is: 3
length should be 3

1, 5, 0.000070 
length found is: 3
length should be 3

1, 5, 0.000104 
length found is: 3
length should be 3

1, 5, 0.000080 
length found is: 3
length should be 3

1, 5, 0.000075 
length found is: 3
length should be 3

1, 5, 0.000105 
length found is: 3
length should be 3

1, 5, 0.000067 
length found is: 3
length should be 3

1, 5, 0.000064 
length found is: 3
length should be 3

1, 5, 0.000082 
length found is: 3
length should be 3

1, 5, 0.000073 
length found is: 3
length should be 3

1, 5, 0.000072 
length found is: 3
length should be 3

1, 5, 0.000078 
length found is: 3
length should be 3

1, 5, 0.000065 
length found is: 3
length should be 3

1, 5, 0.000063 
length found is: 3
length should be 3

1, 5, 0.000084 
length found is: 3
length should be 3

1, 5, 0.000072 
length found is: 3
length should be 3

1, 5, 0.000071 
length found is: 3
length should be 3

1, 5, 0.000128 
length found is: 3
length should be 3

1, 5, 0.000083 
length found is: 3
length should be 3

1, 5, 0.000081 
length found is: 3
length should be 3

1, 5, 0.000146 
length found is: 3
length should be 3

1, 5, 0.000083 
length found is: 3
length should be 3

1, 5, 0.000081 
length found is: 3
length should be 3

1, 5, 0.000128 
length found is: 3
length should be 3

1, 5, 0.000072 
length found is: 3
length should be 3

1, 5, 0.000071 
length found is: 3
length should be 3

1, 5, 0.000090 
length found is: 3
length should be 3

1, 5, 0.000074 
length found is: 3
length should be 3

1, 5, 0.000072 
length found is: 3
length should be 3

1, 5, 0.000104 
length found is: 3
length should be 3

1, 5, 0.000067 
length found is: 3
length should be 3

1, 5, 0.000065 
length found is: 3
length should be 3

1, 5, 0.000083 
length found is: 3
length should be 3

1, 5, 0.000072 
length found is: 3
length should be 3

1, 5, 0.000071 
length found is: 3
length should be 3

1, 5, 0.000113 
length found is: 3
length should be 3

1, 5, 0.000091 
length found is: 3
length should be 3

1, 5, 0.000088 
length found is: 3
length should be 3

1, 5, 0.000117 
length found is: 3
length should be 3

1, 5, 0.000089 
length found is: 3
length should be 3

1, 5, 0.000088 
length found is: 3
length should be 3

1, 5, 0.000120 
length found is: 3
length should be 3

1, 5, 0.000090 
length found is: 3
length should be 3

1, 5, 0.000089 
length found is: 3
length should be 3

1, 5, 0.000088 
length found is: 3
length should be 3

1, 5, 0.000051 
length found is: 3
length should be 3

1, 5, 0.000072 
length found is: 3
length should be 3

1, 5, 0.000083 
length found is: 3
length should be 3

1, 5, 0.000073 
length found is: 3
length should be 3

1, 5, 0.000071 
length found is: 3
length should be 3

1, 5, 0.000086 
length found is: 3
length should be 3

1, 5, 0.000073 
length found is: 3
length should be 3

1, 5, 0.000077 
length found is: 3
length should be 3

1, 5, 0.000119 
length found is: 3
length should be 3

1, 5, 0.000091 
length found is: 3
length should be 3

1, 5, 0.000089 
length found is: 3
length should be 3

1, 5, 0.000114 
length found is: 3
length should be 3

1, 5, 0.000092 
length found is: 3
length should be 3

1, 5, 0.000089 
length found is: 3
length should be 3

1, 5, 0.000092 
length found is: 3
length should be 3

1, 5, 0.000071 
length found is: 3
length should be 3

1, 5, 0.000069 
length found is: 3
length should be 3

1, 5, 0.000089 
length found is: 3
length should be 3

1, 5, 0.000073 
length found is: 3
length should be 3

1, 5, 0.000045 
length found is: 3
length should be 3

1, 5, 0.000074 
length found is: 3
length should be 3

1, 5, 0.000072 
length found is: 3
length should be 3

1, 5, 0.000070 
length found is: 3
length should be 3

1, 5, 0.000093 
length found is: 3
length should be 3

1, 5, 0.000073 
length found is: 3
length should be 3

1, 5, 0.000071 
length found is: 3
length should be 3

1, 5, 0.000301 
length found is: 3
length should be 3

1, 5, 0.000071 
length found is: 3
length should be 3

1, 5, 0.000069 
length found is: 3
length should be 3

1, 5, 0.000081 
length found is: 3
length should be 3

1, 5, 0.000071 
length found is: 3
length should be 3

1, 5, 0.000070 
length found is: 3
length should be 3

1, 5, 0.000087 
length found is: 3
length should be 3

1, 5, 0.000089 
length found is: 3
length should be 3

1, 5, 0.000035 
length found is: 3
length should be 3

1, 5, 0.000096 
length found is: 3
length should be 3

1, 5, 0.000072 
length found is: 3
length should be 3

1, 5, 0.000070 
length found is: 3
length should be 3

1, 5, 0.000086 
length found is: 3
length should be 3

1, 5, 0.000071 
length found is: 3
length should be 3

1, 5, 0.000076 
length found is: 3
length should be 3

1, 5, 0.000076 
length found is: 3
length should be 3

1, 5, 0.000051 
length found is: 3
length should be 3

1, 5, 0.000036 
length found is: 3
length should be 3

1, 5, 0.000073 
length found is: 3
length should be 3

1, 5, 0.000071 
length found is: 3
length should be 3

1, 5, 0.000071 
length found is: 3
length should be 3

1, 5, 0.000115 
length found is: 3
length should be 3

1, 5, 0.000091 
length found is: 3
length should be 3

1, 5, 0.000088 
length found is: 3
length should be 3

1, 5, 0.000132 
length found is: 3
length should be 3

1, 5, 0.000078 
length found is: 3
length should be 3

1, 5, 0.000103 
length found is: 3
length should be 3

1, 5, 0.000135 
length found is: 3
length should be 3

1, 5, 0.000077 
length found is: 3
length should be 3

1, 5, 0.000103 
length found is: 3
length should be 3

1, 5, 0.000135 
length found is: 3
length should be 3

1, 5, 0.000073 
length found is: 3
length should be 3

1, 5, 0.000070 
length found is: 3
length should be 3

1, 5, 0.000084 
length found is: 3
length should be 3

1, 5, 0.000073 
length found is: 3
length should be 3

1, 5, 0.000037 
length found is: 3
length should be 3

1, 5, 0.000096 
length found is: 3
length should be 3

1, 5, 0.000075 
length found is: 3
length should be 3

1, 5, 0.000070 
length found is: 3
length should be 3

1, 5, 0.000084 
length found is: 3
length should be 3

1, 5, 0.000073 
length found is: 3
length should be 3

1, 5, 0.000071 
length found is: 3
length should be 3

1, 5, 0.000096 
length found is: 3
length should be 3

1, 5, 0.000073 
length found is: 3
length should be 3

1, 5, 0.000071 
length found is: 3
length should be 3

1, 5, 0.000081 
length found is: 3
length should be 3

1, 5, 0.000072 
length found is: 3
length should be 3

1, 5, 0.000072 
length found is: 3
length should be 3

1, 5, 0.000091 
length found is: 3
length should be 3

1, 5, 0.000074 
length found is: 3
length should be 3

1, 5, 0.000071 
length found is: 3
length should be 3

1, 5, 0.000105 
length found is: 3
length should be 3

1, 5, 0.000078 
length found is: 3
length should be 3

1, 5, 0.000076 
length found is: 3
length should be 3

1, 5, 0.000093 
length found is: 3
length should be 3

1, 5, 0.000072 
length found is: 3
length should be 3

1, 5, 0.000072 
length found is: 3
length should be 3

1, 5, 0.000120 
length found is: 3
length should be 3

1, 5, 0.000076 
length found is: 3
length should be 3

1, 5, 0.000078 
length found is: 3
length should be 3

1, 5, 0.000096 
length found is: 3
length should be 3

1, 5, 0.000090 
length found is: 3
length should be 3

1, 5, 0.000087 
length found is: 3
length should be 3

1, 5, 0.000107 
length found is: 3
length should be 3

1, 5, 0.000084 
length found is: 3
length should be 3

1, 5, 0.000080 
length found is: 3
length should be 3

1, 5, 0.000104 
length found is: 3
length should be 3

1, 5, 0.000059 
length found is: 3
length should be 3

1, 5, 0.000086 
length found is: 3
length should be 3

1, 5, 0.000119 
length found is: 3
length should be 3

1, 5, 0.000091 
length found is: 3
length should be 3

1, 5, 0.000088 
length found is: 3
length should be 3

1, 5, 0.000098 
length found is: 3
length should be 3

1, 5, 0.000089 
length found is: 3
length should be 3

1, 5, 0.000086 
length found is: 3
length should be 3

1, 5, 0.000103 
length found is: 3
length should be 3

1, 5, 0.000080 
length found is: 3
length should be 3

1, 5, 0.000080 
length found is: 3
length should be 3

1, 5, 0.000084 
length found is: 3
length should be 3

1, 5, 0.000073 
length found is: 3
length should be 3

1, 5, 0.000083 
length found is: 3
length should be 3

1, 5, 0.000093 
length found is: 3
length should be 3

1, 5, 0.000073 
length found is: 3
length should be 3

1, 5, 0.000069 
length found is: 3
length should be 3

1, 5, 0.000097 
length found is: 3
length should be 3

1, 5, 0.000071 
length found is: 3
length should be 3

1, 5, 0.000070 
length found is: 3
length should be 3

1, 5, 0.000093 
length found is: 3
length should be 3

1, 5, 0.000072 
length found is: 3
length should be 3

1, 5, 0.000071 
length found is: 3
length should be 3

1, 5, 0.000095 
length found is: 3
length should be 3

1, 5, 0.000069 
length found is: 3
length should be 3

1, 5, 0.000065 
length found is: 3
length should be 3

1, 5, 0.000089 
length found is: 3
length should be 3

1, 5, 0.000072 
length found is: 3
length should be 3

1, 5, 0.000084 
length found is: 3
length should be 3

1, 5, 0.000099 
length found is: 3
length should be 3

1, 5, 0.000073 
length found is: 3
length should be 3

1, 5, 0.000071 
length found is: 3
length should be 3

1, 5, 0.000090 
length found is: 3
length should be 3

1, 5, 0.000074 
length found is: 3
length should be 3

1, 5, 0.000070 
length found is: 3
length should be 3

1, 5, 0.000110 
length found is: 3
length should be 3

1, 5, 0.000091 
length found is: 3
length should be 3

1, 5, 0.000088 
length found is: 3
length should be 3

1, 5, 0.000099 
length found is: 3
length should be 3

1, 5, 0.000090 
length found is: 3
length should be 3

1, 5, 0.000087 
length found is: 3
length should be 3

1, 5, 0.000107 
length found is: 3
length should be 3

1, 5, 0.000076 
length found is: 3
length should be 3

1, 5, 0.000070 
length found is: 3
length should be 3

1, 5, 0.000084 
length found is: 3
length should be 3

1, 5, 0.000072 
length found is: 3
length should be 3

1, 5, 0.000071 
length found is: 3
length should be 3

1, 5, 0.000093 
length found is: 3
length should be 3

1, 5, 0.000072 
length found is: 3
length should be 3

1, 5, 0.000070 
length found is: 3
length should be 3

1, 5, 0.000087 
length found is: 3
length should be 3

1, 5, 0.000030 
length found is: 3
length should be 3

1, 5, 0.000060 
length found is: 3
length should be 3

1, 5, 0.000081 
length found is: 3
length should be 3

1, 5, 0.000085 
length found is: 3
length should be 3

1, 5, 0.000068 
length found is: 3
length should be 3

1, 5, 0.000095 
length found is: 3
length should be 3

1, 5, 0.000071 
length found is: 3
length should be 3

1, 5, 0.000070 
length found is: 3
length should be 3

1, 5, 0.000083 
length found is: 3
length should be 3

1, 5, 0.000072 
length found is: 3
length should be 3

1, 5, 0.000087 
length found is: 3
length should be 3

1, 5, 0.000094 
length found is: 3
length should be 3

1, 5, 0.000073 
length found is: 3
length should be 3

1, 5, 0.000071 
length found is: 3
length should be 3

1, 5, 0.000100 
length found is: 3
length should be 3

1, 5, 0.000085 
length found is: 3
length should be 3

1, 5, 0.000083 
length found is: 3
length should be 3

1, 5, 0.000263 
length found is: 3
length should be 3

1, 5, 0.000161 
length found is: 3
length should be 3

1, 5, 0.000135 
length found is: 3
length should be 3

1, 5, 0.000085 
length found is: 3
length should be 3

1, 5, 0.000072 
length found is: 3
length should be 3

1, 5, 0.000071 
length found is: 3
length should be 3

1, 5, 0.000085 
length found is: 3
length should be 3

1, 5, 0.000071 
length found is: 3
length should be 3

1, 5, 0.000077 
length found is: 3
length should be 3

1, 5, 0.000090 
length found is: 3
length should be 3

1, 5, 0.000072 
length found is: 3
length should be 3

1, 5, 0.000072 
length found is: 3
length should be 3

1, 5, 0.000079 
length found is: 3
length should be 3

1, 5, 0.000073 
length found is: 3
length should be 3

1, 5, 0.000071 
length found is: 3
length should be 3

1, 5, 0.000085 
length found is: 3
length should be 3

1, 5, 0.000071 
length found is: 3
length should be 3

1, 5, 0.000068 
length found is: 3
length should be 3

1, 5, 0.000113 
length found is: 3
length should be 3

1, 5, 0.000088 
length found is: 3
length should be 3

1, 5, 0.000086 
length found is: 3
length should be 3

1, 5, 0.000094 
length found is: 3
length should be 3

1, 5, 0.000070 
length found is: 3
length should be 3

1, 5, 0.000068 
length found is: 3
length should be 3

1, 5, 0.000147 
length found is: 3
length should be 3

1, 5, 0.000080 
length found is: 3
length should be 3

1, 5, 0.000078 
length found is: 3
length should be 3

1, 5, 0.000114 
length found is: 3
length should be 3

1, 5, 0.000073 
length found is: 3
length should be 3

1, 5, 0.000072 
length found is: 3
length should be 3

1, 5, 0.000082 
length found is: 3
length should be 3

1, 5, 0.000072 
length found is: 3
length should be 3

1, 5, 0.000083 
length found is: 3
length should be 3

1, 5, 0.000084 
length found is: 3
length should be 3

1, 5, 0.000073 
length found is: 3
length should be 3

1, 5, 0.000070 
length found is: 3
length should be 3

1, 5, 0.000088 
length found is: 3
length should be 3

1, 5, 0.000073 
length found is: 3
length should be 3

1, 5, 0.000084 
length found is: 3
length should be 3

1, 5, 0.000095 
length found is: 3
length should be 3

1, 5, 0.000072 
length found is: 3
length should be 3

1, 5, 0.000070 
length found is: 3
length should be 3

1, 5, 0.000089 
length found is: 3
length should be 3

1, 5, 0.000071 
length found is: 3
length should be 3

1, 5, 0.000068 
length found is: 3
length should be 3

1, 5, 0.000093 
length found is: 3
length should be 3

1, 5, 0.000071 
length found is: 3
length should be 3

1, 5, 0.000069 
length found is: 3
length should be 3

1, 5, 0.000091 
length found is: 3
length should be 3

1, 5, 0.000074 
length found is: 3
length should be 3

1, 5, 0.000072 
length found is: 3
length should be 3

1, 5, 0.000084 
length found is: 3
length should be 3

1, 5, 0.000071 
length found is: 3
length should be 3

1, 5, 0.000082 
length found is: 3
length should be 3

1, 5, 0.000089 
length found is: 3
length should be 3

1, 5, 0.000073 
length found is: 3
length should be 3

1, 5, 0.000071 
length found is: 3
length should be 3

1, 5, 0.000099 
length found is: 3
length should be 3

1, 5, 0.000071 
length found is: 3
length should be 3

1, 5, 0.000070 
length found is: 3
length should be 3

1, 5, 0.000085 
length found is: 3
length should be 3

1, 5, 0.000073 
length found is: 3
length should be 3

1, 5, 0.000070 
length found is: 3
length should be 3

1, 5, 0.000089 
length found is: 3
length should be 3

1, 5, 0.000073 
length found is: 3
length should be 3

1, 5, 0.000070 
length found is: 3
length should be 3

1, 5, 0.000102 
length found is: 3
length should be 3

1, 5, 0.000084 
length found is: 3
length should be 3

1, 5, 0.000081 
length found is: 3
length should be 3

1, 5, 0.000130 
length found is: 3
length should be 3

1, 5, 0.000072 
length found is: 3
length should be 3

1, 5, 0.000065 
length found is: 3
length should be 3

1, 5, 0.000138 
length found is: 3
length should be 3

1, 5, 0.000084 
length found is: 3
length should be 3

1, 5, 0.000082 
length found is: 3
length should be 3

1, 5, 0.000139 
length found is: 3
length should be 3

1, 5, 0.000085 
length found is: 3
length should be 3

1, 5, 0.000082 
length found is: 3
length should be 3

1, 5, 0.000145 
length found is: 3
length should be 3

1, 5, 0.000085 
length found is: 3
length should be 3

1, 5, 0.000082 
length found is: 3
length should be 3

1, 5, 0.000145 
length found is: 3
length should be 3

1, 5, 0.000086 
length found is: 3
length should be 3

1, 5, 0.000081 
length found is: 3
length should be 3

1, 5, 0.000141 
length found is: 3
length should be 3

1, 5, 0.000084 
length found is: 3
length should be 3

1, 5, 0.000099 
length found is: 3
length should be 3

1, 5, 0.000095 
length found is: 3
length should be 3

1, 5, 0.000078 
length found is: 3
length should be 3

1, 5, 0.000076 
length found is: 3
length should be 3

1, 5, 0.000086 
length found is: 3
length should be 3

1, 5, 0.000073 
length found is: 3
length should be 3

1, 5, 0.000071 
length found is: 3
length should be 3

1, 5, 0.000092 
length found is: 3
length should be 3

1, 5, 0.000079 
length found is: 3
length should be 3

1, 5, 0.000077 
length found is: 3
length should be 3

1, 5, 0.000100 
length found is: 3
length should be 3

1, 5, 0.000079 
length found is: 3
length should be 3

1, 5, 0.000077 
length found is: 3
length should be 3

1, 5, 0.000083 
length found is: 3
length should be 3

1, 5, 0.000079 
length found is: 3
length should be 3

1, 5, 0.000042 
length found is: 3
length should be 3

1, 5, 0.000088 
length found is: 3
length should be 3

1, 5, 0.000073 
length found is: 3
length should be 3

1, 5, 0.000070 
length found is: 3
length should be 3

1, 5, 0.000098 
length found is: 3
length should be 3

1, 5, 0.000071 
length found is: 3
length should be 3

1, 5, 0.000079 
length found is: 3
length should be 3

1, 5, 0.000094 
length found is: 3
length should be 3

1, 5, 0.000071 
length found is: 3
length should be 3

1, 5, 0.000035 
length found is: 3
length should be 3

1, 5, 0.000090 
length found is: 3
length should be 3

1, 5, 0.000073 
length found is: 3
length should be 3

1, 5, 0.000036 
length found is: 3
length should be 3

1, 5, 0.000083 
length found is: 3
length should be 3

1, 5, 0.000070 
length found is: 3
length should be 3

1, 5, 0.000068 
length found is: 3
length should be 3

1, 5, 0.000099 
length found is: 3
length should be 3

1, 5, 0.000072 
length found is: 3
length should be 3

1, 5, 0.000071 
length found is: 3
length should be 3

1, 5, 0.000082 
length found is: 3
length should be 3

1, 5, 0.000073 
length found is: 3
length should be 3

1, 5, 0.000072 
length found is: 3
length should be 3

1, 5, 0.000079 
length found is: 3
length should be 3

1, 5, 0.000070 
length found is: 3
length should be 3

1, 5, 0.000068 
length found is: 3
length should be 3

1, 5, 0.000084 
length found is: 3
length should be 3

1, 5, 0.000080 
length found is: 3
length should be 3

1, 5, 0.000068 
length found is: 3
length should be 3

1, 5, 0.000101 
length found is: 3
length should be 3

1, 5, 0.000089 
length found is: 3
length should be 3

1, 5, 0.000049 
length found is: 3
length should be 3

1, 5, 0.000100 
length found is: 3
length should be 3

1, 5, 0.000086 
length found is: 3
length should be 3

1, 5, 0.000082 
length found is: 3
length should be 3

1, 5, 0.000123 
length found is: 3
length should be 3

1, 5, 0.000098 
length found is: 3
length should be 3

1, 5, 0.000095 
length found is: 3
length should be 3

1, 5, 0.000111 
length found is: 3
length should be 3

1, 5, 0.000097 
length found is: 3
length should be 3

1, 5, 0.000094 
length found is: 3
length should be 3

1, 5, 0.000123 
length found is: 3
length should be 3

1, 5, 0.000098 
length found is: 3
length should be 3

1, 5, 0.000094 
length found is: 3
length should be 3

1, 5, 0.000114 
length found is: 3
length should be 3

1, 5, 0.000092 
length found is: 3
length should be 3

1, 5, 0.000088 
length found is: 3
length should be 3

1, 5, 0.000120 
length found is: 3
length should be 3

1, 5, 0.000091 
length found is: 3
length should be 3

1, 5, 0.000088 
length found is: 3
length should be 3

1, 5, 0.000118 
length found is: 3
length should be 3

1, 5, 0.000090 
length found is: 3
length should be 3

1, 5, 0.000089 
length found is: 3
length should be 3

1, 5, 0.000080 
length found is: 3
length should be 3

1, 5, 0.000073 
length found is: 3
length should be 3

1, 5, 0.000071 
length found is: 3
length should be 3

1, 5, 0.000077 
length found is: 3
length should be 3

1, 5, 0.000073 
length found is: 3
length should be 3

1, 5, 0.000036 
length found is: 3
length should be 3

1, 5, 0.000075 
length found is: 3
length should be 3

1, 5, 0.000072 
length found is: 3
length should be 3

1, 5, 0.000071 
length found is: 3
length should be 3

1, 5, 0.000080 
length found is: 3
length should be 3

1, 5, 0.000073 
length found is: 3
length should be 3

1, 5, 0.000071 
length found is: 3
length should be 3

1, 5, 0.000136 
length found is: 3
length should be 3

1, 5, 0.000085 
length found is: 3
length should be 3

1, 5, 0.000082 
length found is: 3
length should be 3

1, 5, 0.000095 
length found is: 3
length should be 3

1, 5, 0.000073 
length found is: 3
length should be 3

1, 5, 0.000070 
length found is: 3
length should be 3

1, 5, 0.000084 
length found is: 3
length should be 3

1, 5, 0.000071 
length found is: 3
length should be 3

1, 5, 0.000084 
length found is: 3
length should be 3

1, 5, 0.000097 
length found is: 3
length should be 3

1, 5, 0.000071 
length found is: 3
length should be 3

1, 5, 0.000083 
length found is: 3
length should be 3

1, 5, 0.000087 
length found is: 3
length should be 3

1, 5, 0.000072 
length found is: 3
length should be 3

1, 5, 0.000070 
length found is: 3
length should be 3

1, 5, 0.000101 
length found is: 3
length should be 3

1, 5, 0.000090 
length found is: 3
length should be 3

1, 5, 0.000086 
length found is: 3
length should be 3

1, 5, 0.000084 
length found is: 3
length should be 3

1, 5, 0.000072 
length found is: 3
length should be 3

1, 5, 0.000070 
length found is: 3
length should be 3

1, 5, 0.000110 
length found is: 3
length should be 3

1, 5, 0.000090 
length found is: 3
length should be 3

1, 5, 0.000088 
length found is: 3
length should be 3

1, 5, 0.000095 
length found is: 3
length should be 3

1, 5, 0.000079 
length found is: 3
length should be 3

1, 5, 0.000075 
length found is: 3
length should be 3

1, 5, 0.000091 
length found is: 3
length should be 3

1, 5, 0.000073 
length found is: 3
length should be 3

1, 5, 0.000070 
length found is: 3
length should be 3

1, 5, 0.000105 
length found is: 3
length should be 3

1, 5, 0.000080 
length found is: 3
length should be 3

1, 5, 0.000077 
length found is: 3
length should be 3

1, 5, 0.000114 
length found is: 3
length should be 3

1, 5, 0.000091 
length found is: 3
length should be 3

1, 5, 0.000088 
length found is: 3
length should be 3

1, 5, 0.000112 
length found is: 3
length should be 3

1, 5, 0.000090 
length found is: 3
length should be 3

1, 5, 0.000088 
length found is: 3
length should be 3

1, 5, 0.000110 
length found is: 3
length should be 3

1, 5, 0.000123 
length found is: 3
length should be 3

1, 5, 0.000071 
length found is: 3
length should be 3

1, 5, 0.000089 
length found is: 3
length should be 3

1, 5, 0.000072 
length found is: 3
length should be 3

1, 5, 0.000070 
length found is: 3
length should be 3

1, 5, 0.000075 
length found is: 3
length should be 3

1, 5, 0.000050 
length found is: 3
length should be 3

1, 5, 0.000049 
length found is: 3
length should be 3

